,org_type_x,org_name_x,match_name,match_type,org_rbz_x,org_prv_x,match_rbz,area,rkm,year,cholera,population,o_craft_1849,o_ind_1849,o_serv_1849,o_agr_1849,rural_county
4959,Landkreis,Königsberg,KONIGSBERG,1,Königsberg,Preussen,KON,1065.9343,48.200001,1861,11,46179,1069,253,4312,33450,1
4960,Stadtkreis,Königsberg,KONIGSBERG,2,Königsberg,Preussen,KON,5.8585095,3.2,1861,195,87092,8366,1393,18227,1274,0
4961,Landkreis,Labiau,LABIAU,0,Königsberg,Preussen,KON,1074.3574,0.0,1861,0,47288,1671,171,5660,39331,1
4962,Landkreis,Memel,MEMEL,0,Königsberg,Preussen,KON,853.02881,0.0,1861,0,52043,2454,98,8992,22079,1
4963,Landkreis,Mohrungen,MOHRUNGEN,0,Königsberg,Preussen,KON,1270.5565,0.0,1861,0,51815,1533,139,7632,31356,1
4964,Landkreis,Neidenburg,NEIDENBURG,0,Königsberg,Preussen,KON,1670.9017,0.0,1861,0,43561,1119,146,4073,30528,1
4965,Landkreis,Ortelsburg,ORTELSBURG,0,Königsberg,Preussen,KON,1727.8223,0.0,1861,2,54699,1029,226,6217,31547,1
4966,Landkreis,Osterode,OSTERODE,0,Königsberg,Preussen,KON,1546.5674,0.0,1861,0,55144,1342,234,7494,32855,1
4967,Landkreis,Eylau,PREUSSISCH EYLAU,0,Königsberg,Preussen,KON,1197.3112,0.0,1861,6,53093,1404,224,5482,30230,1
4968,Landkreis,Pr. Holland,PREUSSISCH HOLLAND,0,Königsberg,Preussen,KON,873.05249,23.35,1861,1,42025,1355,148,6992,27807,1
4969,Landkreis,Rastenburg,RASTENBURG,0,Königsberg,Preussen,KON,870.7832,0.0,1861,75,39866,1292,175,5876,27754,1
4970,Landkreis,Rössel,ROSSEL,0,Königsberg,Preussen,KON,849.55109,0.0,1861,9,44139,1624,85,5893,24381,1
4971,Landkreis,Wehlau,WEHLAU,0,Königsberg,Preussen,KON,1086.2452,28.32,1861,3,46545,1794,869,6793,31545,1
4972,Landkreis,Belgard,BELGARD,0,Köslin,Pommern,KOS,1136.3662,43.990002,1861,0,40301,1421,164,1663,18875,1
4973,Landkreis,Bütow,BUTOW,0,Köslin,Pommern,KOS,603.99982,0.0,1861,0,22764,585,72,1621,7851,1
4974,Landkreis,Dramburg,DRAMBURG,0,Köslin,Pommern,KOS,1184.65,0.0,1861,0,34964,1205,606,2657,17902,1
4975,Landkreis,Fürstenthum/Kolberg-Korlin,FURSTENTUM,0,Köslin,Pommern,KOS,2437.4497,40.900002,1861,2,104714,4395,639,9455,55375,1
4976,Landkreis,Lauenburg,LAUENBURG,0,Köslin,Pommern,KOS,1225.8838,0.0,1861,34,40237,1312,173,5404,27283,1
4977,Landkreis,Neustettin,NEUSTETTIN,0,Köslin,Pommern,KOS,2015.3318,0.0,1861,0,69380,2009,422,6031,30404,1
4978,Landkreis,Rummelsburg,RUMMELSBURG,0,Köslin,Pommern,KOS,1102.1459,0.0,1861,1,29452,792,455,3457,16673,1
4979,Landkreis,Schiefelbein,SCHIVELBEIN,0,Köslin,Pommern,KOS,517.45447,18.23,1861,0,18749,687,100,787,11071,1
4980,Landkreis,Schlawe,SCHLAWE,0,Köslin,Pommern,KOS,1684.839,0.0,1861,0,74505,2766,227,8878,38786,1
4981,Landkreis,Stolp,STOLP,0,Köslin,Pommern,KOS,2225.0515,0.0,1861,0,83849,2682,551,12910,53764,1
4982,Landkreis,Bolkenhain,BOLKENHAIN,0,Liegnitz,Schlesien,LIE,361.76431,0.0,1861,0,32926,3157,3636,3336,13631,1
4983,Landkreis,Bunzlau,BUNZLAU,0,Liegnitz,Schlesien,LIE,1021.5738,32.689999,1861,0,58091,15996,1085,8371,19520,1
4984,Landkreis,Freistadt,FREISTADT,0,Liegnitz,Schlesien,LIE,917.62573,0.0,1861,0,52274,2484,867,8953,25790,1
4985,Landkreis,Glogau,GLOGAU,0,Liegnitz,Schlesien,LIE,981.75165,36.380001,1861,3,71885,3446,694,10602,30217,1
4986,Landkreis,Goldberg-Hynau,GOLDBERG-HAINAU,0,Liegnitz,Schlesien,LIE,593.94513,21.389999,1861,0,50311,3033,982,7204,23620,1
4987,Landkreis,Görlitz,GORLITZ,0,Liegnitz,Schlesien,LIE,890.09601,58.689999,1861,0,70787,5476,1748,8539,31068,1
4988,Landkreis,Grünberg,GRUNBERG,0,Liegnitz,Schlesien,LIE,886.04932,0.0,1861,0,50240,2327,1539,6235,23819,1
4989,Landkreis,Hirschberg,HIRSCHBERG,0,Liegnitz,Schlesien,LIE,615.38757,0.0,1861,0,58243,8988,4940,6329,9893,1
4990,Landkreis,Hoyerswerda,HOYERSWERDA,0,Liegnitz,Schlesien,LIE,875.54047,0.0,1861,0,31169,1286,498,2471,19291,1
4991,Landkreis,Jauer,JAUER,0,Liegnitz,Schlesien,LIE,357.61102,17.17,1861,0,32413,4662,573,4344,13421,1
4992,Landkreis,Landshut,LANDESHUT,0,Liegnitz,Schlesien,LIE,404.59125,0.0,1861,0,42092,5308,11732,4396,10441,1
4993,Landkreis,Lauban,LAUBAN,0,Liegnitz,Schlesien,LIE,490.68335,0.0,1861,0,63894,11263,10914,5242,18067,1
4994,Landkreis,Liegnitz,LIEGNITZ,0,Liegnitz,Schlesien,LIE,620.69739,38.41,1861,0,65884,6629,986,10111,26834,1
4995,Landkreis,Löwenberg,LOWENBERG,0,Liegnitz,Schlesien,LIE,751.98816,0.0,1861,0,68382,17261,1191,7081,18926,1
4996,Landkreis,Lüben,LUBEN,0,Liegnitz,Schlesien,LIE,652.18481,0.0,1861,0,32248,1443,278,4014,17849,1
4997,Landkreis,Rothenburg,ROTHENBURG,0,Liegnitz,Schlesien,LIE,1077.8373,0.0,1861,0,50010,1973,783,6754,28358,1
4998,Landkreis,Sagan,SAGAN,0,Liegnitz,Schlesien,LIE,1127.7753,22.799999,1861,0,53934,2748,1833,4942,18635,1
4999,Landkreis,Schönau,SCHONAU,0,Liegnitz,Schlesien,LIE,352.32706,0.0,1861,0,27068,3838,1479,3540,10061,1
5000,Landkreis,Sprottau,SPROTTAU,0,Liegnitz,Schlesien,LIE,704.29852,28.77,1861,0,33310,1700,1484,3377,15086,1
5001,Landkreis,Aschersleben,ASCHERSLEBEN,0,Magdeburg,Sachsen,MAG,423.44528,18.0,1861,0,55166,4344,3532,8445,9625,1
5002,Landkreis,Gardelegen,GARDELEGEN,0,Magdeburg,Sachsen,MAG,1311.6268,0.0,1861,0,47601,2722,922,6023,18409,1
5003,Landkreis,"Halberstadt, Stadt und Land",HALBERSTADT,0,Magdeburg,Sachsen,MAG,496.04877,6.855,1861,0,52921,4310,1503,8269,22022,1
5004,Landkreis,Jerichow I,JERICHOW I,0,Magdeburg,Sachsen,MAG,1402.2214,26.809999,1861,0,61010,3697,3636,9432,22748,1
5005,Landkreis,Jerichow II,JERICHOW II,0,Magdeburg,Sachsen,MAG,1398.6481,38.41,1861,0,50600,2021,1198,6216,23494,1
5006,Landkreis,Kalbe,KALBE,0,Magdeburg,Sachsen,MAG,520.15619,54.98,1861,10,65066,3525,3407,9586,12040,1
5007,Stadtkreis,"Magdeburg mit Neustadt, Bruckau und Sudenburg",MAGDEBURG,2,Magdeburg,Sachsen,MAG,73.009628,9.3999996,1861,31,84275,8214,5606,15434,2135,0
5008,Landkreis,Neuhaldensleben,NEUHALDENSLEBEN,0,Magdeburg,Sachsen,MAG,691.18927,3.77,1861,0,46518,2729,708,6165,15809,1
5009,Landkreis,Oschersleben,OSCHERSLEBEN,0,Magdeburg,Sachsen,MAG,523.22778,38.060001,1861,0,40688,2391,1696,5282,14013,1
5010,Landkreis,Osterburg,OSTERBURG,0,Magdeburg,Sachsen,MAG,1127.2377,34.869999,1861,0,44408,2417,256,5143,29330,1
5011,Landkreis,Salzwedel,SALZWEDEL,0,Magdeburg,Sachsen,MAG,1193.9258,0.0,1861,0,48115,2503,950,3775,17656,1
5012,Landkreis,Stendal,STENDAL,0,Magdeburg,Sachsen,MAG,897.33148,33.07,1861,0,45185,2541,456,5263,22933,1
5013,Landkreis,Wanzleben,WANZLEBEN,0,Magdeburg,Sachsen,MAG,536.31915,37.060001,1861,1,58812,3074,4431,9995,14946,1
5014,Landkreis,Wernigerode,WERNIGERODE,0,Magdeburg,Sachsen,MAG,253.55292,0.0,1861,0,19775,1382,733,2808,4383,1
5015,Landkreis,Wolmirstedt,WOLMIRSTEDT,0,Magdeburg,Sachsen,MAG,705.36163,41.200001,1861,1,46490,2158,2356,7602,17819,1
5016,Landkreis,Deutsch-Krone,DEUTSCH KRONE,0,Marienwerder,Preussen,MAR,2151.3247,3.3900001,1861,5,60432,1962,456,10769,16205,1
5017,Landkreis,Flatow,FLATOW,0,Marienwerder,Preussen,MAR,1550.8879,0.0,1861,0,58695,1461,376,5848,29766,1
5018,Landkreis,Graudenz,GRAUDENZ,0,Marienwerder,Preussen,MAR,866.39594,0.0,1861,1,51382,1811,409,6308,27187,1
5019,Landkreis,Konitz,KONITZ,0,Marienwerder,Preussen,MAR,2263.0208,0.0,1861,1,62083,1160,295,9393,22487,1
5020,Landkreis,Kulm,KULM,0,Marienwerder,Preussen,MAR,925.13623,0.0,1861,0,48347,1438,115,7266,24000,1
5021,Landkreis,Löbau,LOBAU,0,Marienwerder,Preussen,MAR,995.22272,0.0,1861,0,43015,833,92,2766,23569,1
5022,Landkreis,Marienwerder,MARIENWERDER,0,Marienwerder,Preussen,MAR,952.81775,13.56,1861,1,62922,2368,332,12222,30257,1
5023,Landkreis,Rosenberg,ROSENBERG,0,Marienwerder,Preussen,MAR,1028.553,0.0,1861,0,46535,1973,292,5618,24794,1
5024,Landkreis,Schlochau,SCHLOCHAU,0,Marienwerder,Preussen,MAR,2137.239,0.0,1861,0,54821,1452,292,6320,28353,1
5025,Landkreis,Schwetz,SCHWETZ,0,Marienwerder,Preussen,MAR,1695.3486,53.720001,1861,0,64958,1670,324,8469,32725,1
5026,Landkreis,Strasburg,STRASBURG,0,Marienwerder,Preussen,MAR,1373.4063,0.0,1861,0,56377,1516,130,6752,40803,1
5027,Landkreis,Stuhm,STUHM,0,Marienwerder,Preussen,MAR,632.46448,0.0,1861,39,38751,1075,47,5094,21712,1
5028,Landkreis,Thorn,THORN,0,Marienwerder,Preussen,MAR,1122.554,0.0,1861,3,57830,1988,384,8022,29555,1
5029,Landkreis,Bitterfeld,BITTERFELD,0,Merseburg,Sachsen,MER,630.11115,50.84,1861,0,47319,2824,1218,8248,13869,1
5030,Landkreis,Delitzsch,DELITZSCH,0,Merseburg,Sachsen,MER,769.45612,25.08,1861,0,56549,3823,1950,7312,25042,1
5031,Landkreis,Eckartsberga,ECKARTSBERGA,0,Merseburg,Sachsen,MER,583.41663,0.0,1861,0,39814,2192,317,6048,20506,1
5032,Stadtkreis,Halle,HALLE,2,Merseburg,Sachsen,MER,4.376637,2.7,1861,67,41507,4241,795,6118,1935,0
5033,Landkreis,Liebenwerda,LIEBENWERDA,0,Merseburg,Sachsen,MER,815.99756,23.5,1861,0,41948,2467,869,4649,16854,1
5034,Landkreis,Mansfeld Gebirg,MANSFELDER GEBIRGSKR,0,Merseburg,Sachsen,MER,505.71588,0.0,1861,0,40035,2534,624,5012,7953,1
5035,Landkreis,Mansfeld See,MANSFELDER SEEKREIS,0,Merseburg,Sachsen,MER,587.96588,0.0,1861,0,58086,3359,735,8144,22077,1
5036,Landkreis,Merseburg,MERSEBURG,0,Merseburg,Sachsen,MER,641.10468,32.610001,1861,4,60865,3818,698,6773,28474,1
5037,Landkreis,Naumburg,NAUMBURG,0,Merseburg,Sachsen,MER,156.58984,17.5,1861,31,25054,2135,320,2827,9506,1
5038,Landkreis,Querfurt,QUERFURT,0,Merseburg,Sachsen,MER,653.84528,1.51,1861,0,51488,2765,527,7354,26239,1
5039,Landkreis,Saalkreis,SAALKREIS,0,Merseburg,Sachsen,MER,535.15021,47.450001,1861,0,57371,2508,1391,7457,17280,1
5040,Landkreis,Sangerhausen mit der Grafschaft Stolberg,SANGERHAUSEN,0,Merseburg,Sachsen,MER,788.77576,0.0,1861,0,62957,2983,907,9130,15892,1
5041,Landkreis,Schweinitz,SCHWEINITZ,0,Merseburg,Sachsen,MER,1023.8438,33.970001,1861,0,40176,2209,321,4127,23854,1
5042,Landkreis,Torgau,TORGAU,0,Merseburg,Sachsen,MER,996.94879,4.9000001,1861,0,53413,3343,449,8350,20054,1
5043,Landkreis,Weissenfels,WEISSENFELS,0,Merseburg,Sachsen,MER,513.91772,44.740002,1861,0,56245,3768,506,5937,24496,1
5044,Landkreis,Wittenberg,WITTENBERG,0,Merseburg,Sachsen,MER,833.97272,46.700001,1861,0,49332,3325,887,7567,23405,1
5045,Landkreis,Zeitz,ZEITZ,0,Merseburg,Sachsen,MER,268.92291,14.235,1861,0,38119,3383,1794,4174,11594,1
5046,Landkreis,Bielefeld,BIELEFELD,0,Minden,Westfalen,MIN,273.4212,20.040001,1861,0,49803,7878,7228,6342,19850,1
5047,Landkreis,Büren,BUREN,0,Minden,Westfalen,MIN,739.87091,9.1899996,1861,0,37786,1394,245,5396,17405,1
5048,Landkreis,Halle,HALLE,0,Minden,Westfalen,MIN,308.27863,0.0,1861,0,29781,4766,400,6305,23788,1
5049,Landkreis,Herford,HERFORD,0,Minden,Westfalen,MIN,440.9957,39.240002,1861,0,67717,3731,1117,9120,25251,1
5050,Landkreis,Höxter,HOXTER,0,Minden,Westfalen,MIN,715.8728,0.0,1861,0,50640,3146,514,7323,16078,1
5051,Landkreis,Lübbecke,LUBBECKE,0,Minden,Westfalen,MIN,578.91803,0.0,1861,0,48792,9927,170,5322,19084,1
5052,Landkreis,Minden,MINDEN,0,Minden,Westfalen,MIN,596.54669,20.18,1861,0,66760,2529,1235,10302,21329,1
5053,Landkreis,Paderborn,PADERBORN,0,Minden,Westfalen,MIN,599.81445,35.549999,1861,0,38514,1743,391,4855,21848,1
5054,Landkreis,Warburg,WARBURG,0,Minden,Westfalen,MIN,511.99332,30.129999,1861,0,33020,1369,123,7474,11138,1
5055,Landkreis,Wiedenbrück,WIEDENBRUCK,0,Minden,Westfalen,MIN,491.10529,19.059999,1861,0,42352,1780,670,3970,24663,1
5056,Landkreis,Ahaus,AHAUS,0,Münster,Westfalen,MUN,677.76294,0.0,1861,0,40473,1717,6006,2598,24790,1
5057,Landkreis,Beckum,BECKUM,0,Münster,Westfalen,MUN,690.58069,33.59,1861,0,38723,2187,740,4186,19221,1
5058,Landkreis,Borken,BORKEN,0,Münster,Westfalen,MUN,631.01666,0.0,1861,3,41410,2140,3616,3644,23715,1
5059,Landkreis,Koesfeld,KOESFELD,0,Münster,Westfalen,MUN,740.53107,0.0,1861,0,41685,2183,2835,5318,25121,1
5060,Landkreis,Lüdinghausen,LUDINGHAUSEN,0,Münster,Westfalen,MUN,692.62836,15.37,1861,0,39456,2084,667,5321,23342,1
5061,Stadtkreis,Münster,MUNSTER,2,Münster,Westfalen,MUN,6.0707788,3.5999999,1861,77,23336,2741,390,3534,1744,0
5062,Landkreis,Münster,MUNSTER,1,Münster,Westfalen,MUN,851.78632,39.02,1861,0,42075,1884,666,4310,23287,1
5063,Landkreis,Recklinghausen,RECKLINGHAUSEN,0,Münster,Westfalen,MUN,767.00446,0.0,1861,0,49963,2845,946,3650,20094,1
5064,Landkreis,Steinfurt,STEINFURT,0,Münster,Westfalen,MUN,781.24084,30.209999,1861,0,44541,2002,6667,3464,22110,1
5065,Landkreis,Tecklenburg,TECKLENBURG,0,Münster,Westfalen,MUN,828.87537,28.32,1861,0,46492,2068,702,2483,33168,1
5066,Landkreis,Warendorf,WARENDORF,0,Münster,Westfalen,MUN,575.39178,0.0,1861,0,28863,1500,1138,3603,18543,1
5067,Landkreis,Beuthen,BEUTHEN,0,Oppeln,Schlesien,OPP,801.70026,91.199997,1861,16,145644,2128,4123,17918,12030,1
5068,Landkreis,Falkenberg,FALKENBERG,0,Oppeln,Schlesien,OPP,610.23816,12.35,1861,0,39152,930,379,4278,30874,1
5069,Landkreis,Gross-Strehlitz,GROSS STREHLITZ,0,Oppeln,Schlesien,OPP,864.87805,53.48,1861,0,56560,1405,933,7877,19190,1
5070,Landkreis,Grottkau,GROTTKAU,0,Oppeln,Schlesien,OPP,552.10034,24.4,1861,0,43493,938,111,11181,40565,1
5071,Landkreis,Cosel,KOSEL,0,Oppeln,Schlesien,OPP,687.91406,33.290001,1861,0,58498,1267,369,9274,27374,1
5072,Landkreis,Creuzburg,KREUZBURG,0,Oppeln,Schlesien,OPP,512.89941,0.0,1861,0,38163,1699,536,4324,25392,1
5073,Landkreis,Leobschütz,LEOBSCHUTZ,0,Oppeln,Schlesien,OPP,678.26923,22.6,1861,2,78594,4402,1153,9237,45344,1
5074,Landkreis,Lublinitz,LUBLINITZ,0,Oppeln,Schlesien,OPP,1025.6667,0.0,1861,0,43931,1001,851,6039,23235,1
5075,Landkreis,Neisse,NEISSE,0,Oppeln,Schlesien,OPP,744.68616,9.6400003,1861,1,84150,5690,1384,9953,43120,1
5076,Landkreis,Neustadt,NEUSTADT,0,Oppeln,Schlesien,OPP,808.4281,0.0,1861,0,80101,2821,1275,9719,47942,1
5077,Landkreis,Oppeln,OPPELN,0,Oppeln,Schlesien,OPP,1447.1047,49.110001,1861,0,93359,2665,987,15543,37733,1
5078,Landkreis,Pless,PLESS,0,Oppeln,Schlesien,OPP,1065.6135,43.689999,1861,0,75725,1360,534,4847,28631,1
5079,Landkreis,Ratibor,RATIBOR,0,Oppeln,Schlesien,OPP,846.80731,63.790001,1861,3,100176,3166,501,16226,44798,1
5080,Landkreis,Rosenberg,ROSENBERG,0,Oppeln,Schlesien,OPP,948.42987,0.0,1861,0,45279,977,628,5525,26794,1
5081,Landkreis,Rybnick,RYBNIK,0,Oppeln,Schlesien,OPP,811.20587,41.799999,1861,0,67536,1054,499,9376,29939,1
5082,Landkreis,Tost-Gleiwitz,TOST-GLEIWITZ,0,Oppeln,Schlesien,OPP,960.60413,42.630001,1861,0,75909,2203,1361,8083,37047,1
5083,Landkreis,Adelnau,ADELNAU,0,Posen,Posen,POS,899.11243,0.0,1861,0,55067,1308,222,11374,29188,1
5084,Landkreis,Birnbaum,BIRNBAUM,0,Posen,Posen,POS,1306.813,0.0,1861,0,47067,1987,702,5688,23982,1
5085,Landkreis,Bomst,BOMST,0,Posen,Posen,POS,1037.2224,0.0,1861,0,53727,2031,347,6672,22564,1
5086,Landkreis,Buk,BUK,0,Posen,Posen,POS,936.56799,0.0,1861,0,54571,1877,189,5907,30423,1
5087,Landkreis,Fraustadt,FRAUSTADT,0,Posen,Posen,POS,1043.0527,51.220001,1861,0,59993,2775,606,5889,34614,1
5088,Landkreis,Kosten,KOSTEN,0,Posen,Posen,POS,1143.2842,34.119999,1861,0,61166,1580,505,9277,31348,1
5089,Landkreis,Kröben,KROBEN,0,Posen,Posen,POS,943.73682,19.43,1861,0,72171,2628,1488,10106,33058,1
5090,Landkreis,Krotoschin,KROTOSCHIN,0,Posen,Posen,POS,947.20673,0.0,1861,0,60479,2315,620,6795,29860,1
5091,Landkreis,Meseritz,MESERITZ,0,Posen,Posen,POS,1180.1514,0.0,1861,0,44348,1750,455,6449,24100,1
5092,Landkreis,Obornik,OBORNIK,0,Posen,Posen,POS,1084.5123,3.77,1861,0,46841,1286,211,4036,31865,1
5093,Landkreis,Pleschen,PLESCHEN,0,Posen,Posen,POS,1083.8424,0.0,1861,0,58849,1497,371,6973,33482,1
5094,Landkreis,Posen incl. Stadt,POSEN,0,Posen,Posen,POS,1121.384,35.709999,1861,0,94401,5819,838,12992,36206,1
5095,Landkreis,Samter,SAMTER,0,Posen,Posen,POS,1058.6788,39.32,1861,0,47861,1702,473,7253,22471,1
5096,Landkreis,Schildberg,SCHILDBERG,0,Posen,Posen,POS,936.91821,0.0,1861,0,56389,1366,245,8824,37046,1
5097,Landkreis,Schrimm,SCHRIMM,0,Posen,Posen,POS,1180.17,14.54,1861,0,54036,1647,304,5950,32151,1
5098,Landkreis,Schroda,SCHRODA,0,Posen,Posen,POS,1030.4373,0.0,1861,0,47700,1130,120,6440,32483,1
5099,Landkreis,Wreschen,WRESCHEN,0,Posen,Posen,POS,753.29724,0.0,1861,0,35963,1193,167,6254,14769,1
5100,Landkreis,Angermünde,ANGERMUNDE,0,Potsdam (excl. Berlin),Brandenburg,POT,1285.5555,43.299999,1861,0,63230,3565,1106,9442,20430,1
5101,Landkreis,Beeskow-Storkow,BEESKOW-STORKOW,0,Potsdam (excl. Berlin),Brandenburg,POT,1303.559,0.0,1861,0,41319,1468,418,5576,17362,1
5102,Landkreis,Jüterbock-Luckenwalde,JUTERBOG-LUCKENWALDE,0,Potsdam (excl. Berlin),Brandenburg,POT,1324.8859,36.529999,1861,0,55317,3164,3954,5066,20240,1
5103,Landkreis,Nieder-Barnim,NIEDERBARNIM,0,Potsdam (excl. Berlin),Brandenburg,POT,1759.3164,53.549999,1861,0,75696,2708,2208,10971,24852,1
5104,Landkreis,Ober-Barnim,OBERBARNIM,0,Potsdam (excl. Berlin),Brandenburg,POT,1217.5342,22.5,1861,7,65357,3804,1396,8370,22054,1
5105,Landkreis,Ost-Havelland,OSTHAVELLAND,0,Potsdam (excl. Berlin),Brandenburg,POT,1213.4274,37.509998,1861,1,59676,2840,1124,8271,26008,1
5106,Landkreis,Ost-Priegnitz,OSTPRIGNITZ,0,Potsdam (excl. Berlin),Brandenburg,POT,1946.5865,17.4,1861,8,69459,3476,1052,5046,35045,1
5107,Stadtkreis,Potsdam,POTSDAM,2,Potsdam (excl. Berlin),Brandenburg,POT,7.381083,2.7,1861,36,34869,3714,1007,4656,1669,0
5108,Landkreis,Prenzlau,PRENZLAU,0,Potsdam (excl. Berlin),Brandenburg,POT,1104.5825,0.0,1861,1,55503,3320,683,5439,24026,1
5109,Landkreis,Ruppin,RUPPIN,0,Potsdam (excl. Berlin),Brandenburg,POT,1785.1674,17.32,1861,0,74556,3611,1579,7864,22287,1
5110,Landkreis,Teltow,TELTOW,0,Potsdam (excl. Berlin),Brandenburg,POT,1679.4602,74.940002,1861,2,82138,3322,1731,8610,25886,1
5111,Landkreis,Templin,TEMPLIN,0,Potsdam (excl. Berlin),Brandenburg,POT,1467.6155,0.0,1861,2,47646,2014,677,7033,16389,1
5112,Landkreis,West-Havelland,WESTHAVELLAND,0,Potsdam (excl. Berlin),Brandenburg,POT,1311.3241,31.34,1861,0,65458,4176,4520,9834,28262,1
5113,Landkreis,West-Priegnitz,WESTPRIGNITZ,0,Potsdam (excl. Berlin),Brandenburg,POT,1475.2894,60.029999,1861,27,70040,3996,357,12290,25069,1
5114,Landkreis,Zauche-Belzig,ZAUCH-BELZIG,0,Potsdam (excl. Berlin),Brandenburg,POT,1943.7828,30.35,1861,1,65425,2983,1752,8453,23985,1
5115,Landkreis,Anklam,ANKLAM,0,Stettin,Pommern,STE,639.64667,0.0,1861,1,31373,1512,249,4212,14889,1
5116,Landkreis,Demmin,DEMMIN,0,Stettin,Pommern,STE,974.71973,0.0,1861,22,48400,3171,620,8096,21614,1
5117,Landkreis,Greifenberg,GREIFENBERG,0,Stettin,Pommern,STE,711.19867,0.0,1861,0,37192,1590,143,4287,20834,1
5118,Landkreis,Greiffenhagen,GREIFENHAGEN,0,Stettin,Pommern,STE,969.85913,3.77,1861,16,51577,2136,588,7040,21133,1
5119,Landkreis,Kammin,KAMMIN,0,Stettin,Pommern,STE,1160.4441,0.0,1861,0,43239,1459,116,3634,25102,1
5120,Landkreis,Naugard,NAUGARD,0,Stettin,Pommern,STE,1276.3495,10.85,1861,0,55095,2185,766,4643,27096,1
5121,Landkreis,Pyritz,PYRITZ,0,Stettin,Pommern,STE,1044.995,29.0,1861,0,43233,1313,286,6667,31194,1
5122,Landkreis,Randow,RANDOW,0,Stettin,Pommern,STE,1317.2736,55.509998,1861,0,82820,8315,1379,20518,50031,1
5123,Landkreis,Regenwalde,REGENWALDE,0,Stettin,Pommern,STE,1118.0631,31.18,1861,1,48126,1595,364,3781,29237,1
5124,Landkreis,Saazig,SAATZIG,0,Stettin,Pommern,STE,1248.4957,47.669998,1861,0,61073,2566,311,8340,28326,1
5125,Stadtkreis,Stettin,STETTIN,2,Stettin,Pommern,STE,47.838242,10.0,1861,64,58487,8315,1379,20518,50031,0
5126,Landkreis,Ukermünde,UCKERMUNDE,0,Stettin,Pommern,STE,828.60785,0.0,1861,0,42667,2256,461,8478,7822,1
5127,Landkreis,Usedom-Wollin,USEDOM-WOLLIN,0,Stettin,Pommern,STE,668.23584,0.0,1861,0,39113,2149,227,4478,10821,1
5128,Landkreis,Franzburg,FRANZBURG,0,Stralsund,Pommern,STR,1109.5015,0.0,1861,54,68570,3772,895,10229,21933,1
5129,Landkreis,Greifswald,GREIFSWALD,0,Stralsund,Pommern,STR,981.33313,0.0,1861,20,52934,3032,465,8471,13753,1
5130,Landkreis,Grimme,GRIMMEN,0,Stralsund,Pommern,STR,973.65936,0.0,1861,83,39462,1628,440,8834,21233,1
5131,Landkreis,Rügen,RUGEN,0,Stralsund,Pommern,STR,997.67908,0.0,1861,0,46693,2000,297,4218,26779,1
5132,Landkreis,Bernkastel,BERNKASTEL,0,Trier,Rheinland,TRI,697.20111,0.0,1861,0,43876,2508,643,5196,27074,1
5133,Landkreis,Bitburg,BITBURG,0,Trier,Rheinland,TRI,770.61505,0.0,1861,0,43871,1819,455,4842,24300,1
5134,Landkreis,Daun,DAUN,0,Trier,Rheinland,TRI,592.07428,0.0,1861,0,25950,950,113,1076,20881,1
5135,Landkreis,Merzig,MERZIG,0,Trier,Rheinland,TRI,440.82913,20.940001,1861,0,34567,1973,711,6502,15731,1
5136,Landkreis,Ottweiler,OTTWEILER,0,Trier,Rheinland,TRI,321.0899,20.34,1861,0,40131,1448,449,2397,15792,1
5137,Landkreis,Prüm,PRUM,0,Trier,Rheinland,TRI,925.51904,0.0,1861,0,34721,1281,250,4045,20313,1
5138,Landkreis,Saarbrücken,SAARBRUCKEN,0,Trier,Rheinland,TRI,380.85938,28.01,1861,0,61977,2122,1553,4573,9322,1
5139,Landkreis,Saarburg,SAARBURG,0,Trier,Rheinland,TRI,477.44925,23.5,1861,0,30459,1319,73,3796,20641,1
5140,Landkreis,Saarlouis,SAARLOUIS,0,Trier,Rheinland,TRI,434.62903,15.82,1861,0,53876,2591,1469,5277,19400,1
5141,Landkreis,St. Wendel,SANKT WENDEL,0,Trier,Rheinland,TRI,545.73041,25.83,1861,0,41208,2110,177,2864,26759,1
5142,Landkreis,Trier,TRIER,1,Trier,Rheinland,TRI,951.87201,11.75,1861,0,62379,1862,1392,4183,42747,1
5143,Stadtkreis,Trier,TRIER,2,Trier,Rheinland,TRI,58.747044,20.6,1861,224,27666,2982,703,3176,3624,0
5144,Landkreis,Wittlich,WITTLICH,0,Trier,Rheinland,TRI,627.72272,0.0,1861,1,36513,1745,127,3136,26615,1
5145,Landkreis,Aachen,AACHEN,1,Aachen,Rheinland,AAC,363.84564,43.689999,1860,1,79622,3319,7080,10270,11407,1
5146,Stadtkreis,Aachen,AACHEN,2,Aachen,Rheinland,AAC,42.025661,10.7,1860,11,58702,4469,19775,6222,3507,0
5147,Landkreis,Düren,DUREN,0,Aachen,Rheinland,AAC,544.58789,22.370001,1860,0,55868,2729,4574,5703,29154,1
5148,Landkreis,Erkelenz,ERKELENZ,0,Aachen,Rheinland,AAC,268.38068,11.45,1860,0,39195,1898,1334,2843,22968,1
5149,Landkreis,Eupen,EUPEN,0,Aachen,Rheinland,AAC,166.11438,9.8699999,1860,0,26226,1498,4546,1343,3895,1
5150,Landkreis,Geilenkirchen,GEILENKIRCHEN,0,Aachen,Rheinland,AAC,194.24429,17.32,1860,0,27375,1412,1912,2010,13674,1
